x,y,z
-0.017142649739980698,-0.004065670073032379,-0.01226738840341568
-0.01656695269048214,-0.0040204147808253765,-0.0161947850137949
-0.01618783362209797,-0.004002097528427839,-0.019253330305218697
-0.01598346419632435,-0.0040077208541333675,-0.021545372903347015
-0.01592797227203846,-0.00403389148414135,-0.023193959146738052
-0.01599240116775036,-0.004076587501913309,-0.02432481199502945
-0.016145531088113785,-0.004131091758608818,-0.025056222453713417
-0.01635546237230301,-0.004192234016954899,-0.025493675842881203
-0.016592228785157204,-0.004254933446645737,-0.025726713240146637
-0.016830699518322945,-0.004314853809773922,-0.025827135890722275
-0.01705266907811165,-0.004368899390101433,-0.025848733261227608
-0.01724737510085106,-0.004415370058268309,-0.025828804820775986
-0.017410514876246452,-0.004453801084309816,-0.025791071355342865
